KE_TITLE,KE_CHUNK,MESH_TITLE,SCORE
"Increased, ER binding to DNA (classical pathway) ",ER,Eructation,0.5557717084884644
"Increased, ER binding to DNA (classical pathway) ",ER,Id,0.5433096885681152
"Increased, ER binding to DNA (classical pathway) ",ER,Eryngium,0.532862663269043
"Increased, ER binding to T.F. to DNA (non-classical pathway)",T.F,F Factor,0.5585111379623413
"Increased, ER binding to T.F. to DNA (non-classical pathway)",T.F,"RNA, Transfer, Thr",0.5579246878623962
"Increased, ER binding to T.F. to DNA (non-classical pathway)",T.F,"RNA, Transfer, Tyr",0.5350055694580078
"Increased, ER binding to DNA (classical pathway) ",DNA,DNA,0.9999998807907104
"Increased, ER binding to DNA (classical pathway) ",DNA,"DNA, A-Form",0.8164534568786621
"Increased, ER binding to DNA (classical pathway) ",DNA,"DNA, Concatenated",0.8162723183631897
"Increased, ER binding to T.F. to DNA (non-classical pathway)",non-classical pathway,Non-Neuronal Cholinergic System,0.5349264144897461
"Increased, ER binding to T.F. to DNA (non-classical pathway)",non-classical pathway,"Paraganglia, Nonchromaffin",0.5014326572418213
"Increased, ER binding to T.F. to DNA (non-classical pathway)",non-classical pathway,"Peptide Biosynthesis, Nucleic Acid-Independent",0.4876638650894165
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Proliferation (Endothelial cells) ",Proliferation,Cell Proliferation,0.8384174108505249
"Increased, Proliferation (Endothelial cells) ",Proliferation,Growth,0.678737223148346
"Increased, Proliferation (Endothelial cells) ",Proliferation,Hyperplasia,0.6419572830200195
"Increased, Proliferation (Endothelial cells) ",Endothelial,Endothelium,0.9664085507392883
"Increased, Proliferation (Endothelial cells) ",Endothelial,Endothelial Cells,0.9498387575149536
"Increased, Proliferation (Endothelial cells) ",Endothelial,"Endothelium, Vascular",0.9060970544815063
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Non-genomic signaling",Non-genomic signaling,Non-Neuronal Cholinergic System,0.605635404586792
"Increased, Non-genomic signaling",Non-genomic signaling,"Chromosomal Proteins, Non-Histone",0.5709277391433716
"Increased, Non-genomic signaling",Non-genomic signaling,"Peptide Biosynthesis, Nucleic Acid-Independent",0.5622117519378662
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Ductal Hyperplasia ",Ductal Hyperplasia,"Carcinoma, Ductal",0.7073450684547424
"Increased, Ductal Hyperplasia ",Ductal Hyperplasia,Hyperplasia,0.6831768155097961
"Increased, Ductal Hyperplasia ",Ductal Hyperplasia,"Neoplasms, Ductal, Lobular, and Medullary",0.6443232297897339
"modulation, Extracellular Matrix Composition ",modulation,Antigenic Modulation,0.6129470467567444
"modulation, Extracellular Matrix Composition ",modulation,Membrane Transport Modulators,0.6116058826446533
"modulation, Extracellular Matrix Composition ",modulation,Cyclic AMP Response Element Modulator,0.6028311252593994
"modulation, Extracellular Matrix Composition ",Extracellular Matrix Composition,Extracellular Matrix,0.937088668346405
"modulation, Extracellular Matrix Composition ",Extracellular Matrix Composition,Extracellular Matrix Proteins,0.9091928601264954
"modulation, Extracellular Matrix Composition ",Extracellular Matrix Composition,Extracellular Polymeric Substance Matrix,0.8509777188301086
"Activation, Glutamate-gated chloride channels",Activation,Activation Analysis,0.7367744445800781
"Activation, Glutamate-gated chloride channels",Activation,"Activation, Metabolic",0.7045129537582397
"Activation, Glutamate-gated chloride channels",Activation,Enzyme Activation,0.6919927597045898
"Activation, Glutamate-gated chloride channels",Activation,Activation Analysis,0.7367744445800781
"Activation, Glutamate-gated chloride channels",Activation,"Activation, Metabolic",0.7045129537582397
"Activation, Glutamate-gated chloride channels",Activation,Enzyme Activation,0.6919927597045898
"Activation, Glutamate-gated chloride channels",Activation,Activation Analysis,0.7367744445800781
"Activation, Glutamate-gated chloride channels",Activation,"Activation, Metabolic",0.7045129537582397
"Activation, Glutamate-gated chloride channels",Activation,Enzyme Activation,0.6919927597045898
"Activation, Juvenile hormone receptor",Juvenile hormone receptor,Juvenile Hormones,0.8054540157318115
"Activation, Juvenile hormone receptor",Juvenile hormone receptor,Growth Hormone,0.6670220494270325
"Activation, Juvenile hormone receptor",Juvenile hormone receptor,Growth Hormone-Releasing Hormone,0.6628449559211731
"Induction, Somatic muscle paralysis",Induction,Enzyme Induction,0.719211220741272
"Induction, Somatic muscle paralysis",Induction,Up-Regulation,0.6578550338745117
"Induction, Somatic muscle paralysis",Induction,Interferon Inducers,0.5650391578674316
"Induction, Doublesex1 gene",Doublesex1 gene,Gene Duplication,0.5946868658065796
"Induction, Doublesex1 gene",Doublesex1 gene,Chromosome Duplication,0.5573905110359192
"Induction, Doublesex1 gene",Doublesex1 gene,Doublecortin Protein,0.5348890423774719
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Male offspring",Male,"Homosexuality, Male",0.4995476007461548
"Increased, Male offspring",Male,Paternal Behavior,0.497272789478302
"Increased, Male offspring",Male,Penis,0.4804306626319885
"Induction, Somatic muscle paralysis",Induction,Enzyme Induction,0.719211220741272
"Induction, Somatic muscle paralysis",Induction,Up-Regulation,0.6578550338745117
"Induction, Somatic muscle paralysis",Induction,Interferon Inducers,0.5650391578674316
"Induction, Male reproductive tract",Male reproductive tract,Testis,0.6524658203125
"Induction, Male reproductive tract",Male reproductive tract,"Fertility Agents, Male",0.6513783931732178
"Induction, Male reproductive tract",Male reproductive tract,Testicular Hormones,0.6469278335571289
"Alteration, Food-web structures",Alteration,Up-Regulation,0.5550870895385742
"Alteration, Food-web structures",Alteration,Phenotype,0.5136915445327759
"Alteration, Food-web structures",Alteration,Association,0.5089349746704102
"Alteration, Food-web structures",Food-web,Food Chain,0.7236843109130859
"Alteration, Food-web structures",Food-web,Food Supply,0.6005550622940063
"Alteration, Food-web structures",Food-web,"Diet, Food, and Nutrition",0.5965454578399658
"TRPA1 activation, TRPA1 Receptor",TRPA1 activation,TRPA1 Cation Channel,0.7481619119644165
"TRPA1 activation, TRPA1 Receptor",TRPA1 activation,"RNA, Transfer, Trp",0.6083382368087769
"TRPA1 activation, TRPA1 Receptor",TRPA1 activation,TRPP Cation Channels,0.5959233045578003
"TRPA1 activation, TRPA1 Receptor",TRPA1 Receptor,TRPA1 Cation Channel,0.8134770393371582
"TRPA1 activation, TRPA1 Receptor",TRPA1 Receptor,"Receptor, Parathyroid Hormone, Type 1",0.6223357319831848
"TRPA1 activation, TRPA1 Receptor",TRPA1 Receptor,"CRF Receptor, Type 1",0.6214361190795898
"Opening of calcium channel, Calcium influx",Opening,Open Bite,0.512393593788147
"Opening of calcium channel, Calcium influx",Opening,"Fractures, Open",0.4215794801712036
"Opening of calcium channel, Calcium influx",Opening,Constriction,0.42144885659217834
"Opening of calcium channel, Calcium influx",calcium channel,Calcium Channels,0.9377003908157349
"Opening of calcium channel, Calcium influx",calcium channel,Calcium Release Activated Calcium Channels,0.8773995041847229
"Opening of calcium channel, Calcium influx",calcium channel,Calcium Signaling,0.8088102340698242
"Opening of calcium channel, Calcium influx",Calcium influx,Calcium Release Activated Calcium Channels,0.8497418165206909
"Opening of calcium channel, Calcium influx",Calcium influx,Calcium Signaling,0.8135693669319153
"Opening of calcium channel, Calcium influx",Calcium influx,Calcium Channels,0.8115383386611938
Trigeminal nerve activation,Trigeminal nerve activation,Trigeminal Nerve,0.9357343912124634
Trigeminal nerve activation,Trigeminal nerve activation,Trigeminal Ganglion,0.8935139179229736
Trigeminal nerve activation,Trigeminal nerve activation,Trigeminal Nerve Injuries,0.8848381042480469
"SP (Substance P) release, Local increase of SP",SP,Sphaerotilus,0.5334991216659546
"SP (Substance P) release, Local increase of SP",SP,Spiroplasma,0.5230587720870972
"SP (Substance P) release, Local increase of SP",SP,Sphingobacterium,0.5190834999084473
"SP (Substance P) release, Local increase of SP",Substance P,Substance P,1.000000238418579
"SP (Substance P) release, Local increase of SP",Substance P,Phenol,0.6352477073669434
"SP (Substance P) release, Local increase of SP",Substance P,Peptide PHI,0.6094169616699219
"SP (Substance P) release, Local increase of SP",release,Drug Liberation,0.677749752998352
"SP (Substance P) release, Local increase of SP",release,Absorption,0.5414148569107056
"SP (Substance P) release, Local increase of SP",release,Virus Release,0.5386855602264404
"SP (Substance P) release, Local increase of SP",Local increase,Up-Regulation,0.5344958901405334
"SP (Substance P) release, Local increase of SP",Local increase,Cell Enlargement,0.5102183818817139
"SP (Substance P) release, Local increase of SP",Local increase,Fund Raising,0.49563664197921753
"SP (Substance P) release, Local increase of SP",SP,Sphaerotilus,0.5334991216659546
"SP (Substance P) release, Local increase of SP",SP,Spiroplasma,0.5230587720870972
"SP (Substance P) release, Local increase of SP",SP,Sphingobacterium,0.5190834999084473
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", Trigeminal,Trigeminal Nerve,0.93540358543396
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", Trigeminal,Trigeminal Ganglion,0.9166048765182495
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", Trigeminal,Trigeminal Nuclei,0.9135575890541077
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", vagal nerve excitation,Vagus Nerve Stimulation,0.8578179478645325
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", vagal nerve excitation,Vagus Nerve,0.8138951063156128
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea", vagal nerve excitation,Vagus Nerve Injuries,0.7434822916984558
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Airway Hyper-responsiveness,Bronchial Hyperreactivity,0.8696658611297607
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Airway Hyper-responsiveness,Respiratory Hypersensitivity,0.7671554088592529
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Airway Hyper-responsiveness,Airway Resistance,0.7219376564025879
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Cough,Cough,1.0
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Cough,Chronic Cough,0.8465947508811951
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Cough,Cough-Variant Asthma,0.6696485280990601
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Dyspnea,Dyspnea,0.9999999403953552
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Dyspnea,"Dyspnea, Paroxysmal",0.8284194469451904
"Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea",Dyspnea,Apnea,0.7857785224914551
"Increased Respiratory irritability and Chronic Cough, ",Increased Respiratory irritability and Chronic Cough,Chronic Cough,0.7218805551528931
"Increased Respiratory irritability and Chronic Cough, ",Increased Respiratory irritability and Chronic Cough,Cough,0.6573463678359985
"Increased Respiratory irritability and Chronic Cough, ",Increased Respiratory irritability and Chronic Cough,Respiratory Hypersensitivity,0.6430845260620117
"Altered, Protein Production",Altered,Motion,0.5078632235527039
"Altered, Protein Production",Altered,Phenotype,0.4902048110961914
"Altered, Protein Production",Altered,Disease,0.4882095456123352
"Altered, Protein Production",Protein Production,Protein Biosynthesis,0.7328577041625977
"Altered, Protein Production",Protein Production,Protein Engineering,0.6910187005996704
"Altered, Protein Production",Protein Production,Protein Precursors,0.6585875749588013
"Increased, Inhibitory postsynaptic potential",Increased,Up-Regulation,0.6044554114341736
"Increased, Inhibitory postsynaptic potential",Increased,Cell Enlargement,0.5663297176361084
"Increased, Inhibitory postsynaptic potential",Increased,Acceleration,0.5250891447067261
"Increased, Second Messenger Production",Second Messenger Production,Second Messenger Systems,0.9024440050125122
"Increased, Second Messenger Production",Second Messenger Production,"Receptors, Purinergic P2Y2",0.6235560178756714
"Increased, Second Messenger Production",Second Messenger Production,Second Harmonic Generation Microscopy,0.618436872959137
induced spawning,induced spawning,Spalax,0.6033495664596558
induced spawning,induced spawning,Spastin,0.5504331588745117
